2016-03-11T00:00:00.000-05:00
sudden riches,-0.579447
Titanic Policy Failure,-0.542508
central bank,-0.699409
Japanese Money Market,-0.551418
Pre-2008 Crisis Levels,-0.873019
GÂTEAU AU FROMAGE,0.259725
Brexit Endangers London,-0.523019
benevolent judgement,0.419454
Global Liquidity,-0.873019
Financial Hub,-0.523019
Attribution-Noncommercial-No Derivative Works,-0.798711
individual investment advice,-0.347731
Central Bank Intervention,-0.699409
Doctor Housing Bubble,-0.367191
Facebook  Share,0.852377
Café Américain,0.438302
Silver Weekly Charts,0.233052
Le Café,0.284809
money masters,0.419454
Global Market Meltdown,-0.792193
Investment Research Dynamics,0.233642
Debt (Bubble),-0.283694
Global Economic Trend,-0.620427
Gold Daily,0.233052
Twitter  Share,0.852377
AU CHOCOLAT FONDANT,0.542929
