Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,132.520004,132.970001,132.029999,132.600006,635100,131.793652
2015-12-24,132.910004,133.869995,132.699997,133.190002,338900,132.38006
2015-12-23,132.630005,133.360001,132.020004,133.179993,573200,132.370111
2015-12-22,130.570007,132.059998,130.149994,131.550003,896000,130.750034
2015-12-21,129.320007,130.130005,128.179993,129.949997,1945900,129.159757
2015-12-18,129.50,130.020004,127.800003,127.849998,2260300,127.072529
2015-12-17,132.529999,132.889999,129.720001,130.360001,2460400,129.567268
2015-12-16,132.710007,132.789993,129.520004,132.210007,2197000,131.406024
2015-12-15,130.070007,131.899994,129.910004,131.50,1739200,130.700335
2015-12-14,130.300003,130.729996,128.00,128.960007,2210500,128.175787
2015-12-11,130.360001,131.020004,129.110001,130.479996,2197800,129.686533
2015-12-10,133.50,134.020004,132.029999,132.509995,2032100,131.704187
2015-12-09,133.460007,135.389999,132.380005,133.850006,1742700,133.03605
2015-12-08,135.460007,136.690002,132.690002,132.970001,1697600,132.161397
2015-12-07,137.639999,137.75,136.119995,136.809998,1502100,135.978042
2015-12-04,136.350006,138.630005,136.110001,138.440002,1084100,137.598134
2015-12-03,138.960007,139.470001,135.320007,135.770004,2001700,134.944373
2015-12-02,137.509995,139.039993,136.639999,138.50,3746600,137.657767
2015-12-01,136.740005,138.339996,135.339996,138.00,1510900,137.160808
2015-11-30,137.850006,138.490005,136.860001,136.889999,1064000,136.057557
2015-11-27,138.139999,139.009995,137.289993,137.899994,537900,137.06141
2015-11-25,139.190002,140.330002,138.320007,138.350006,821800,137.508685
2015-11-24,139.229996,140.100006,138.550003,139.470001,926100,138.62187
2015-11-23,139.610001,141.330002,139.610001,140.179993,796200,139.327544
2015-11-20,140.089996,140.789993,139.059998,139.289993,640200,138.442956
2015-11-19,139.460007,140.380005,138.600006,139.960007,965500,139.108895
2015-11-18,139.580002,140.039993,136.869995,139.429993,1315800,138.582104
2015-11-17,140.110001,143.830002,139.070007,139.470001,2611500,138.62187
2015-11-16,137.369995,140.429993,137.259995,140.350006,1386500,139.496523
2015-11-13,135.449997,138.690002,134.179993,137.380005,1565900,136.544583
2015-11-12,135.380005,136.00,134.75,135.300003,1112200,134.47723
2015-11-11,137.330002,137.330002,135.929993,136.800003,623900,135.968108
2015-11-10,136.00,136.949997,134.910004,136.720001,828000,135.888593
2015-11-09,138.100006,138.440002,135.210007,136.330002,964000,135.500965
2015-11-06,136.199997,138.660004,136.00,138.619995,899400,137.777032
2015-11-05,137.779999,138.639999,135.509995,137.300003,1272000,136.465067
2015-11-04,139.899994,140.00,137.820007,138.190002,891600,137.349655
2015-11-03,138.25,139.710007,137.710007,138.710007,754600,137.866497
2015-11-02,138.869995,139.990005,138.270004,138.559998,1256500,137.7174
2015-10-30,137.929993,140.270004,137.929993,138.979996,1795200,138.134844
2015-10-29,137.520004,142.279999,135.75,137.360001,2567900,136.5247
2015-10-28,139.229996,142.139999,138.919998,142.130005,1440400,141.265698
2015-10-27,138.740005,139.669998,138.559998,139.229996,1036500,138.383324
2015-10-26,139.970001,140.410004,139.550003,139.770004,876700,138.920048
2015-10-23,139.559998,140.899994,138.050003,139.990005,1603200,139.138712
2015-10-22,136.550003,137.929993,135.940002,137.830002,1504400,136.991843
2015-10-21,137.860001,138.110001,132.779999,135.539993,1990800,134.71576
2015-10-20,137.970001,138.770004,137.229996,137.350006,843300,136.514766
2015-10-19,138.100006,138.770004,137.399994,138.029999,453900,137.190624
2015-10-16,140.50,140.679993,137.979996,138.860001,576600,138.015578
2015-10-15,139.460007,140.00,138.279999,139.759995,813000,138.910099
2015-10-14,138.229996,139.059998,137.679993,138.529999,613200,137.687583
2015-10-13,137.649994,139.350006,136.779999,138.289993,1498100,137.449037
2015-10-12,139.660004,140.119995,138.009995,138.809998,610400,137.965879
2015-10-09,138.380005,140.639999,137.649994,139.949997,1631600,139.098946
2015-10-08,135.529999,138.199997,134.440002,137.910004,1547400,137.071359
2015-10-07,133.169998,134.399994,131.949997,134.169998,1318300,133.354096
2015-10-06,132.839996,133.960007,132.509995,132.789993,927700,131.982483
2015-10-05,131.929993,132.990005,131.410004,132.919998,1951600,132.111698
2015-10-02,127.949997,130.550003,126.82,130.520004,1736500,129.726299
2015-10-01,127.629997,129.449997,126.650002,129.270004,2256000,128.4839
2015-09-30,127.279999,128.220001,125.989998,127.580002,1717200,126.804175
2015-09-29,124.419998,126.120003,123.660004,125.82,1493900,125.054875
2015-09-28,126.639999,126.809998,124.510002,125.25,1476400,123.683272
2015-09-25,130.539993,130.679993,127.00,127.629997,1715700,126.033498
2015-09-24,129.190002,130.020004,127.230003,129.460007,1293300,127.840616
2015-09-23,132.649994,132.949997,130.240005,130.479996,1074400,128.847846
2015-09-22,133.720001,133.800003,131.429993,132.619995,1638000,130.961077
2015-09-21,135.330002,136.119995,133.860001,134.869995,1059100,133.182932
2015-09-18,136.830002,137.550003,134.399994,134.600006,1719300,132.91632
2015-09-17,139.259995,141.50,137.570007,139.029999,2203200,137.290899
2015-09-16,135.600006,138.800003,135.410004,138.679993,1095800,136.945271
2015-09-15,136.130005,136.130005,134.699997,135.619995,935600,133.92355
2015-09-14,136.559998,136.559998,135.210007,135.479996,790700,133.785302
2015-09-11,135.690002,136.75,135.050003,136.419998,1408700,134.713546
2015-09-10,135.360001,138.139999,135.360001,136.509995,2101900,134.802417
2015-09-09,140.369995,140.869995,137.020004,137.220001,1187400,135.503542
2015-09-08,137.770004,139.389999,137.259995,139.25,930900,137.508148
2015-09-04,137.440002,138.070007,135.520004,135.899994,993000,134.200047
2015-09-03,139.779999,140.779999,139.059998,139.600006,880000,137.853776
2015-09-02,137.429993,138.949997,136.320007,138.949997,1340100,137.211898
2015-09-01,136.679993,137.529999,135.020004,135.919998,1218600,134.219801
2015-08-31,139.520004,140.419998,138.229996,139.529999,661500,137.784645
2015-08-28,139.710007,141.389999,139.020004,140.669998,1024800,138.910384
2015-08-27,139.210007,141.369995,137.589996,140.649994,1195400,138.89063
2015-08-26,137.929993,138.710007,134.529999,137.789993,1598100,136.066404
2015-08-25,137.169998,138.100006,134.669998,134.809998,2643600,133.123685
2015-08-24,130.009995,136.600006,125.00,132.320007,2526700,130.664842
2015-08-21,139.550003,139.820007,136.940002,137.490005,1769600,135.770169
2015-08-20,143.440002,144.160004,140.279999,140.380005,1348300,138.624018
2015-08-19,145.289993,145.710007,144.259995,144.649994,1000700,142.840595
2015-08-18,146.389999,146.899994,145.710007,146.029999,849300,144.203337
2015-08-17,146.679993,147.149994,145.830002,146.759995,420900,144.924202
2015-08-14,146.00,147.080002,145.630005,146.740005,506700,144.904463
2015-08-13,144.940002,146.429993,144.50,145.740005,773600,143.916972
2015-08-12,145.949997,146.190002,143.630005,145.380005,1362400,143.561474
2015-08-11,146.740005,147.130005,145.419998,146.699997,1163700,144.864955
2015-08-10,147.630005,148.360001,147.089996,148.350006,1004400,146.494324
2015-08-07,146.690002,147.619995,145.529999,146.190002,1728900,144.36134
2015-08-06,147.470001,148.350006,146.509995,147.020004,2335600,145.180959
2015-08-05,147.75,148.559998,145.360001,147.449997,1331200,145.605573
2015-08-04,146.199997,147.759995,145.690002,146.089996,1198700,144.262584
2015-08-03,142.179993,147.289993,141.910004,145.880005,2816200,144.05522
2015-07-31,143.229996,144.110001,141.429993,142.509995,2348900,140.727364
2015-07-30,142.50,144.00,140.50,142.339996,3569700,140.559492
2015-07-29,132.50,134.600006,131.619995,134.139999,1712800,132.462068
2015-07-28,129.509995,133.789993,128.509995,132.820007,1862300,131.158587
2015-07-27,129.009995,129.669998,128.389999,128.820007,1615600,127.208622
2015-07-24,132.380005,132.710007,129.440002,130.059998,1541600,128.433102
2015-07-23,132.970001,132.970001,131.220001,132.710007,1951500,131.049963
2015-07-22,133.240005,134.070007,132.619995,132.800003,1576400,131.138833
2015-07-21,135.460007,135.649994,132.710007,133.440002,897000,131.770827
2015-07-20,136.080002,136.160004,135.050003,135.240005,728300,133.548314
2015-07-17,137.070007,137.080002,135.460007,136.210007,670400,134.506182
2015-07-16,137.820007,138.130005,136.339996,137.070007,2509900,135.355425
2015-07-15,136.979996,138.429993,136.520004,137.50,1130600,135.780039
2015-07-14,136.360001,137.839996,136.229996,137.190002,773300,135.473919
2015-07-13,137.050003,137.490005,136.089996,136.490005,720600,134.782678
2015-07-10,134.020004,136.289993,133.649994,135.929993,1034200,134.22967
2015-07-09,134.589996,135.309998,132.220001,132.259995,1638700,130.605579
2015-07-08,135.470001,136.029999,132.940002,132.990005,1549900,131.326459
2015-07-07,136.179993,137.259995,134.919998,136.919998,1134200,135.207292
2015-07-06,136.119995,137.179993,135.50,136.110001,861400,134.407427
2015-07-02,139.210007,139.389999,136.169998,137.380005,1360900,135.661545
2015-07-01,137.039993,138.679993,137.039993,138.520004,1166800,136.787284
2015-06-30,137.869995,138.429993,136.690002,136.830002,1190800,135.118421
2015-06-29,140.610001,141.100006,136.899994,137.130005,1752900,135.414672
2015-06-26,143.160004,143.610001,141.479996,142.080002,2587700,139.50288
2015-06-25,144.449997,144.789993,142.179993,142.830002,857600,140.239276
2015-06-24,144.300003,144.350006,142.940002,143.720001,866900,141.113132
2015-06-23,145.789993,146.580002,144.610001,144.869995,1015800,142.242267
2015-06-22,145.960007,146.600006,145.130005,145.850006,897100,143.204502
2015-06-19,146.559998,147.110001,145.080002,145.169998,841900,142.536828
2015-06-18,146.899994,147.710007,146.610001,146.940002,895500,144.274727
2015-06-17,146.240005,146.770004,145.220001,146.169998,755900,143.51869
2015-06-16,144.199997,146.110001,144.199997,145.710007,646900,143.067042
2015-06-15,144.160004,145.169998,143.139999,144.130005,779100,141.515699
2015-06-12,145.679993,146.399994,144.699997,144.949997,605400,142.320817
2015-06-11,146.149994,147.490005,145.979996,146.199997,655000,143.548144
2015-06-10,145.470001,146.350006,144.940002,145.940002,658900,143.292866
2015-06-09,145.119995,145.580002,143.660004,144.429993,925800,141.810245
2015-06-08,145.460007,145.770004,144.520004,144.539993,567800,141.918251
2015-06-05,145.350006,145.970001,144.589996,145.580002,846900,142.939395
2015-06-04,145.070007,147.210007,144.669998,145.929993,1407300,143.283037
2015-06-03,148.139999,149.089996,148.009995,148.339996,1194400,145.649327
2015-06-02,147.139999,148.75,146.270004,148.149994,1002000,145.462771
2015-06-01,147.649994,148.100006,146.289993,147.449997,660400,144.775471
2015-05-29,147.850006,148.410004,146.410004,146.759995,1066800,144.097984
2015-05-28,146.970001,148.309998,146.850006,148.199997,520200,145.511867
2015-05-27,146.00,148.050003,145.550003,147.539993,616800,144.863835
2015-05-26,146.029999,146.419998,145.300003,146.039993,669600,143.391043
2015-05-22,147.520004,148.070007,146.369995,146.770004,749400,144.107812
2015-05-21,146.710007,148.410004,146.589996,147.990005,608600,145.305685
2015-05-20,147.720001,148.009995,146.809998,147.119995,640700,144.451455
2015-05-19,147.979996,149.369995,147.149994,147.509995,760600,144.83438
2015-05-18,148.410004,148.589996,147.350006,147.929993,527000,145.24676
2015-05-15,147.949997,148.960007,147.179993,148.479996,908000,145.786787
2015-05-14,146.00,147.729996,144.830002,147.619995,996100,144.942386
2015-05-13,144.660004,146.050003,143.630005,144.949997,1913000,142.320817
2015-05-12,144.949997,145.729996,144.149994,144.479996,762600,141.859341
2015-05-11,147.389999,148.279999,145.960007,146.009995,908300,143.361588
2015-05-08,147.869995,149.020004,147.589996,147.970001,920600,145.286043
2015-05-07,145.279999,146.570007,144.389999,146.190002,790500,143.538331
2015-05-06,146.389999,147.130005,144.710007,145.550003,730600,142.90994
2015-05-05,148.190002,148.990005,144.960007,145.410004,1018400,142.77248
2015-05-04,147.929993,149.080002,147.110001,147.580002,1122200,144.903118
2015-05-01,143.75,147.899994,143.509995,146.600006,1949100,143.940898
2015-04-30,153.350006,153.350006,142.270004,143.429993,4796500,140.828384
2015-04-29,151.820007,152.990005,151.369995,151.869995,1391000,149.115297
2015-04-28,150.850006,153.580002,149.809998,152.960007,2480000,150.185537
2015-04-27,149.949997,152.179993,148.690002,151.059998,2014700,148.319992
2015-04-24,150.660004,151.080002,149.369995,150.059998,1071800,147.33813
2015-04-23,151.220001,151.490005,150.029999,150.600006,618700,147.868344
2015-04-22,151.809998,152.119995,150.360001,151.470001,538800,148.722558
2015-04-21,152.00,152.389999,151.070007,151.929993,675900,149.174206
2015-04-20,150.50,151.589996,149.860001,151.369995,662000,148.624366
2015-04-17,150.75,151.389999,148.630005,149.850006,982300,147.131948
2015-04-16,152.00,152.00,150.75,151.589996,621500,148.840377
2015-04-15,152.360001,153.929993,151.960007,152.350006,809100,149.586601
2015-04-14,151.020004,152.399994,150.509995,151.839996,955300,149.085842
2015-04-13,151.559998,152.50,150.539993,150.580002,815600,147.848702
2015-04-10,152.240005,152.509995,150.990005,151.919998,509900,149.164393
2015-04-09,150.970001,152.199997,150.520004,152.050003,541300,149.29204
2015-04-08,151.429993,152.229996,150.220001,150.970001,640900,148.231628
2015-04-07,151.710007,153.440002,151.119995,151.179993,662500,148.43781
2015-04-06,151.070007,152.529999,150.619995,152.089996,874500,149.331308
2015-04-02,149.830002,151.720001,149.600006,151.039993,587900,148.30035
2015-04-01,150.889999,151.820007,149.339996,150.089996,1409400,147.367585
2015-03-31,153.229996,154.110001,151.160004,151.279999,1619700,148.536002
2015-03-30,154.009995,154.550003,153.009995,153.800003,1598900,151.010297
2015-03-27,151.289993,153.169998,150.360001,152.75,1061800,149.184034
2015-03-26,149.919998,151.960007,148.910004,151.160004,843100,147.631156
2015-03-25,152.309998,153.619995,150.630005,150.660004,830900,147.142829
2015-03-24,152.00,152.800003,151.639999,152.179993,632300,148.627334
2015-03-23,152.710007,153.199997,151.889999,151.889999,813500,148.34411
2015-03-20,151.949997,153.649994,150.949997,152.710007,1866500,149.144974
2015-03-19,153.770004,154.029999,151.580002,152.240005,779100,148.685945
2015-03-18,151.759995,155.789993,150.350006,154.679993,1188300,151.068971
2015-03-17,152.309998,153.240005,151.380005,152.639999,790800,149.076601
2015-03-16,152.899994,153.440002,151.949997,152.630005,653600,149.06684
2015-03-13,152.690002,153.139999,151.119995,152.00,678400,148.451543
2015-03-12,152.119995,153.470001,152.00,153.289993,731500,149.711421
2015-03-11,152.649994,152.789993,151.289993,151.300003,798900,147.767887
2015-03-10,152.460007,152.75,151.279999,152.100006,966700,148.549214
2015-03-09,153.270004,154.25,152.970001,153.889999,591400,150.29742
2015-03-06,153.75,154.210007,152.309998,152.610001,993900,149.047303
2015-03-05,154.800003,155.059998,154.199997,154.860001,611200,151.244776
2015-03-04,155.899994,156.699997,154.429993,154.740005,1121900,151.127583
2015-03-03,157.839996,158.199997,155.860001,156.059998,686100,152.416759
2015-03-02,156.139999,158.199997,156.00,158.130005,883000,154.438442
2015-02-27,156.779999,156.869995,155.949997,156.139999,648700,152.494893
2015-02-26,156.740005,157.279999,155.850006,156.630005,514200,152.97346
2015-02-25,156.979996,157.639999,156.809998,157.050003,450800,153.383653
2015-02-24,156.440002,157.539993,155.949997,156.979996,741100,153.31528
2015-02-23,156.820007,157.360001,155.839996,156.100006,830000,152.455834
2015-02-20,155.809998,157.729996,154.610001,157.660004,898400,153.979413
2015-02-19,154.50,157.110001,154.050003,156.080002,960000,152.436297
2015-02-18,153.460007,154.029999,152.600006,153.869995,715600,150.277883
2015-02-17,152.520004,154.190002,152.199997,153.460007,827300,149.877466
2015-02-13,152.059998,153.580002,151.789993,152.809998,727900,149.242631
2015-02-12,150.979996,152.570007,150.119995,152.220001,1440200,148.666408
2015-02-11,149.889999,150.539993,148.740005,150.009995,756000,146.507994
2015-02-10,150.020004,150.860001,148.649994,150.289993,915500,146.781456
2015-02-09,150.199997,151.100006,149.339996,149.770004,864500,146.273607
2015-02-06,151.270004,151.779999,149.770004,150.320007,741900,146.81077
2015-02-05,149.279999,151.570007,148.949997,151.520004,1207700,147.982753
2015-02-04,148.059998,149.50,147.229996,148.419998,988200,144.955117
2015-02-03,148.490005,149.149994,146.559998,148.410004,1313900,144.945355
2015-02-02,144.369995,148.160004,141.880005,147.679993,1360100,144.232387
2015-01-30,145.649994,149.00,145.00,145.610001,2650300,142.210719
2015-01-29,143.00,148.050003,143.00,146.990005,3451200,143.558507
2015-01-28,142.25,142.899994,138.389999,138.830002,1854100,135.589
2015-01-27,141.559998,143.169998,140.490005,141.850006,1240500,138.538502
2015-01-26,143.059998,143.550003,141.679993,143.080002,1218100,139.739783
2015-01-23,144.00,144.080002,142.210007,143.460007,847900,140.110917
2015-01-22,143.789993,144.460007,141.630005,144.320007,883400,140.95084
2015-01-21,141.330002,143.660004,140.630005,143.100006,747100,139.75932
2015-01-20,140.970001,141.720001,138.979996,141.380005,967500,138.079473
2015-01-16,139.50,140.399994,137.070007,139.710007,1464000,136.448461
2015-01-15,141.339996,142.050003,139.100006,139.460007,917700,136.204297
2015-01-14,139.490005,140.220001,137.619995,139.929993,1023800,136.663311
2015-01-13,143.270004,144.289993,140.100006,141.619995,689100,138.31386
2015-01-12,143.25,143.339996,141.529999,142.369995,526100,139.046352
2015-01-09,145.880005,145.880005,143.199997,143.360001,741500,140.013245
2015-01-08,142.899994,145.899994,142.899994,145.539993,997100,142.142346
2015-01-07,141.830002,142.649994,140.729996,142.25,677100,138.929158
2015-01-06,141.490005,142.75,139.710007,140.729996,1184200,137.444638
2015-01-05,144.360001,144.360001,139.720001,140.779999,1762600,137.493474
2015-01-02,143.389999,145.839996,142.880005,145.429993,1344600,142.034913
2014-12-31,145.679993,146.850006,144.119995,144.229996,1037300,140.86293
2014-12-30,146.929993,147.929993,146.179993,146.440002,649600,143.021344
2014-12-29,148.720001,149.300003,147.759995,148.339996,532600,144.124956
2014-12-26,148.720001,149.610001,148.039993,149.119995,323200,144.882791
2014-12-24,148.580002,149.080002,148.050003,148.580002,272300,144.358142
2014-12-23,148.339996,149.279999,148.139999,148.580002,666300,144.358142
2014-12-22,147.00,147.860001,146.520004,147.830002,992100,143.629453
2014-12-19,144.990005,148.740005,144.449997,147.039993,2286100,142.861892
2014-12-18,142.630005,144.690002,142.399994,144.449997,2255800,140.34549
2014-12-17,137.539993,141.350006,137.139999,140.960007,1568800,136.954667
2014-12-16,136.520004,139.869995,136.380005,136.820007,1236800,132.932304
2014-12-15,138.919998,139.119995,135.410004,137.320007,1995300,133.418097
2014-12-12,141.880005,142.630005,137.970001,138.059998,1797100,134.137061
2014-12-11,142.929993,144.529999,142.130005,143.270004,1160400,139.199026
2014-12-10,144.350006,144.820007,141.490005,142.009995,1180700,137.974819
2014-12-09,144.649994,145.039993,143.380005,144.770004,919400,140.656404
2014-12-08,146.600006,146.690002,145.110001,145.589996,944200,141.453096
2014-12-05,145.929993,147.529999,145.820007,146.729996,787800,142.560703
2014-12-04,144.990005,146.309998,144.229996,145.800003,826000,141.657136
2014-12-03,143.649994,145.699997,143.419998,145.380005,942700,141.249072
2014-12-02,143.860001,144.449997,143.339996,143.809998,992200,139.723676
2014-12-01,143.630005,144.559998,142.970001,144.089996,955700,139.995719
2014-11-28,144.830002,145.00,143.410004,143.830002,551100,139.743112
2014-11-26,144.880005,145.289993,143.869995,145.210007,925100,141.083904
2014-11-25,144.860001,146.460007,144.860001,145.350006,1748300,141.219925
2014-11-24,145.149994,145.619995,144.259995,144.75,1054400,140.636968
2014-11-21,143.910004,145.389999,143.630005,145.149994,1694500,141.025597
2014-11-20,141.25,142.789993,140.979996,142.679993,1123500,138.62578
2014-11-19,139.899994,142.490005,139.830002,142.139999,1847900,138.10113
2014-11-18,136.00,139.240005,135.789993,138.899994,1238700,134.953189
2014-11-17,134.850006,135.889999,134.50,135.809998,1411000,131.950994
2014-11-14,135.229996,136.199997,134.449997,134.710007,728600,130.882259
2014-11-13,134.979996,135.869995,134.630005,135.529999,821000,131.678951
2014-11-12,135.00,135.350006,134.50,134.789993,1410500,130.959973
2014-11-11,134.929993,135.350006,134.490005,134.919998,802500,131.086283
2014-11-10,135.00,135.139999,134.259995,134.899994,678900,131.066847
2014-11-07,135.369995,135.740005,134.399994,134.940002,971600,131.105719
2014-11-06,134.330002,135.160004,133.440002,135.009995,1181500,131.173722
2014-11-05,135.00,135.089996,133.570007,133.970001,1479800,130.16328
2014-11-04,135.00,135.169998,133.070007,133.669998,1935200,129.871802
2014-11-03,134.610001,136.229996,133.320007,135.389999,1699600,131.54293
2014-10-31,134.389999,135.419998,133.149994,134.660004,2853600,130.833677
2014-10-30,131.00,136.080002,131.00,133.580002,3141900,129.784363
2014-10-29,129.729996,129.75,126.830002,128.850006,3736400,125.188768
2014-10-28,129.119995,130.259995,128.639999,129.720001,1539000,126.034043
2014-10-27,130.429993,130.429993,127.830002,128.550003,2026200,124.89729
2014-10-24,129.50,131.990005,128.889999,131.50,1308600,127.763463
2014-10-23,130.960007,131.089996,129.070007,129.520004,1572200,125.839729
2014-10-22,131.389999,132.460007,129.479996,129.600006,1462900,125.917457
2014-10-21,129.800003,131.699997,129.520004,130.75,2203500,127.034775
2014-10-20,128.929993,129.970001,128.369995,129.970001,1321800,126.276939
2014-10-17,128.800003,129.729996,127.919998,129.009995,2040200,125.344211
2014-10-16,125.230003,129.210007,124.559998,127.709999,3022800,124.081154
2014-10-15,119.239998,126.860001,118.239998,126.269997,3643000,122.682069
2014-10-14,119.599998,122.699997,118.199997,121.010002,2945700,117.571536
2014-10-13,122.660004,123.339996,118.790001,119.029999,2333000,115.647794
2014-10-10,122.540001,123.93,121.440002,122.959999,2628000,119.466124
2014-10-09,126.50,126.620003,122.160004,123.309998,2650400,119.806178
2014-10-08,125.800003,126.910004,123.440002,126.699997,2303500,123.099851
2014-10-07,127.849998,127.970001,125.660004,125.849998,2101200,122.274005
2014-10-06,128.960007,128.970001,127.940002,128.669998,1338400,125.013875
2014-10-03,129.070007,129.50,127.68,128.559998,1359900,124.907
2014-10-02,126.339996,128.220001,124.489998,127.419998,2432200,123.799394
2014-10-01,129.440002,129.710007,126.199997,126.480003,3023800,122.886109
2014-09-30,133.110001,133.300003,130.179993,130.179993,1801500,126.480964
2014-09-29,132.990005,133.869995,132.830002,133.130005,1140300,129.347152
2014-09-26,133.00,135.279999,133.00,134.770004,1290500,130.19243
2014-09-25,134.850006,135.119995,132.789993,133.020004,1805900,128.50187
2014-09-24,133.800003,136.00,133.309998,135.679993,1776100,131.07151
2014-09-23,134.199997,134.419998,133.350006,133.410004,2038600,128.878623
2014-09-22,134.50,134.699997,133.759995,134.199997,1918500,129.641783
2014-09-19,133.690002,135.960007,133.369995,134.50,6640400,129.931596
2014-09-18,131.720001,137.449997,131.059998,133.039993,4749400,128.52118
2014-09-17,131.990005,133.020004,130.220001,130.919998,2301300,126.473192
2014-09-16,128.729996,132.279999,128.350006,131.479996,3399000,127.014169
2014-09-15,127.830002,129.059998,126.82,128.949997,2428100,124.570104
2014-09-12,128.389999,129.050003,127.459999,128.220001,2041600,123.864903
2014-09-11,130.470001,130.509995,128.029999,128.429993,3140100,124.067762
2014-09-10,129.929993,131.729996,129.160004,131.610001,3813200,127.139758
2014-09-09,132.039993,132.039993,129.520004,130.110001,1261900,125.690707
2014-09-08,132.300003,133.389999,131.660004,131.990005,931300,127.506856
2014-09-05,132.210007,132.580002,131.520004,132.539993,846300,128.038163
2014-09-04,132.889999,133.399994,132.190002,132.429993,777700,127.931899
2014-09-03,132.279999,133.440002,132.279999,132.880005,1021000,128.366626
2014-09-02,133.169998,133.509995,131.710007,132.289993,1254200,127.796654
2014-08-29,133.699997,133.869995,132.630005,133.210007,960200,128.685419
2014-08-28,132.50,133.899994,131.889999,133.339996,1839700,128.810993
2014-08-27,133.029999,133.789993,132.389999,133.00,1099300,128.482545
2014-08-26,133.820007,133.820007,133.020004,133.399994,693700,128.868953
2014-08-25,133.330002,133.839996,132.660004,133.179993,702000,128.656424
2014-08-22,133.160004,133.300003,132.490005,132.75,779600,128.241037
2014-08-21,133.889999,134.020004,132.929993,133.130005,1137100,128.608134
2014-08-20,134.320007,134.399994,133.330002,133.809998,750400,129.26503
2014-08-19,134.220001,134.800003,133.570007,134.380005,1341800,129.815677
2014-08-18,133.389999,134.309998,133.389999,134.139999,989500,129.583824
2014-08-15,132.839996,133.820007,131.559998,132.779999,840800,128.270016
2014-08-14,132.610001,133.110001,132.190002,132.550003,543000,128.047833
2014-08-13,132.710007,132.789993,132.070007,132.440002,1140900,127.941568
2014-08-12,132.149994,132.339996,131.070007,131.990005,583800,127.506856
2014-08-11,133.300003,133.539993,131.899994,132.029999,889100,127.545491
2014-08-08,131.479996,132.759995,130.960007,132.669998,937700,128.163752
2014-08-07,132.940002,132.940002,130.679993,131.160004,1045300,126.705046
2014-08-06,132.369995,133.149994,131.860001,132.320007,1470800,127.825649
